"nSubj","ph","nTrial","nBlock","trialType","actO","out"
1,2,1500,800,"EF+",0.965909186719125,"actO.1"
1,2,1501,801,"EG-",0.0376035575957966,"actO.1"
1,2,1502,801,"EF+",0.965942731085981,"actO.1"
1,2,1503,801,"GH+",0.961669693087207,"actO.1"
1,2,1504,801,"ctx-",0.0240104640453736,"actO.1"
1,2,1505,801,"FH-",0.0360747661507208,"actO.1"
1,2,1506,802,"EF+",0.966103499259312,"actO.1"
1,2,1507,802,"GH+",0.961811337483412,"actO.1"
1,2,1508,802,"FH-",0.0361022165297618,"actO.1"
1,2,1509,802,"ctx-",0.0240148095559923,"actO.1"
1,2,1510,802,"EG-",0.037621219981742,"actO.1"
1,2,1511,803,"EG-",0.0375982124761765,"actO.1"
1,2,1512,803,"GH+",0.96194724631997,"actO.1"
1,2,1513,803,"ctx-",0.0239707791108552,"actO.1"
1,2,1514,803,"FH-",0.0360202650744353,"actO.1"
1,2,1515,803,"EF+",0.966213352027788,"actO.1"
1,2,1516,804,"ctx-",0.0239303215503919,"actO.1"
1,2,1517,804,"GH+",0.962020852284743,"actO.1"
1,2,1518,804,"FH-",0.0359465436994045,"actO.1"
1,2,1519,804,"EG-",0.0374145073187114,"actO.1"
1,2,1520,804,"EF+",0.966215223716861,"actO.1"
1,2,1521,805,"EG-",0.0373616899226934,"actO.1"
1,2,1522,805,"GH+",0.962091073091274,"actO.1"
1,2,1523,805,"ctx-",0.0238552284630002,"actO.1"
1,2,1524,805,"FH-",0.0358343280793488,"actO.1"
1,2,1525,805,"EF+",0.966210809143707,"actO.1"
1,2,1526,806,"EF+",0.966234680156294,"actO.1"
1,2,1527,806,"EG-",0.0372474535014301,"actO.1"
1,2,1528,806,"ctx-",0.0238157157256025,"actO.1"
1,2,1529,806,"FH-",0.0357828197742104,"actO.1"
1,2,1530,806,"GH+",0.962149737314504,"actO.1"
1,2,1531,807,"ctx-",0.0237806876662177,"actO.1"
1,2,1532,807,"FH-",0.0357165001419701,"actO.1"
1,2,1533,807,"EG-",0.0371249398925561,"actO.1"
1,2,1534,807,"GH+",0.96215073760368,"actO.1"
1,2,1535,807,"EF+",0.966316229489494,"actO.1"
1,2,1536,808,"EG-",0.0370422953846977,"actO.1"
1,2,1537,808,"GH+",0.962198845067729,"actO.1"
1,2,1538,808,"ctx-",0.0236949040509978,"actO.1"
1,2,1539,808,"FH-",0.0355756928480502,"actO.1"
1,2,1540,808,"EF+",0.966334065837642,"actO.1"
1,2,1541,809,"EF+",0.966360934884798,"actO.1"
1,2,1542,809,"FH-",0.035553849315025,"actO.1"
1,2,1543,809,"EG-",0.0369744954906916,"actO.1"
1,2,1544,809,"GH+",0.962334691946417,"actO.1"
1,2,1545,809,"ctx-",0.0236521470771992,"actO.1"
1,2,1546,810,"FH-",0.0354997150282107,"actO.1"
1,2,1547,810,"EF+",0.966512626907029,"actO.1"
1,2,1548,810,"GH+",0.962396839831829,"actO.1"
1,2,1549,810,"EG-",0.0369348627765848,"actO.1"
1,2,1550,810,"ctx-",0.0236244861216225,"actO.1"
1,2,1551,811,"GH+",0.962489341249629,"actO.1"
1,2,1552,811,"ctx-",0.0236164583680975,"actO.1"
1,2,1553,811,"EF+",0.966644665510351,"actO.1"
1,2,1554,811,"FH-",0.0354764310092318,"actO.1"
1,2,1555,811,"EG-",0.0369368630838274,"actO.1"
1,2,1556,812,"GH+",0.962672124827157,"actO.1"
1,2,1557,812,"ctx-",0.0235993790644661,"actO.1"
1,2,1558,812,"EF+",0.966740185731332,"actO.1"
1,2,1559,812,"FH-",0.0354621399828995,"actO.1"
1,2,1560,812,"EG-",0.0369115882134739,"actO.1"
1,2,1561,813,"EF+",0.966804476154908,"actO.1"
1,2,1562,813,"EG-",0.0368743203038977,"actO.1"
1,2,1563,813,"GH+",0.962802520086279,"actO.1"
1,2,1564,813,"ctx-",0.0235544592418068,"actO.1"
1,2,1565,813,"FH-",0.0354104142535096,"actO.1"
1,2,1566,814,"EF+",0.966887195366803,"actO.1"
1,2,1567,814,"EG-",0.0367754417623115,"actO.1"
1,2,1568,814,"ctx-",0.0235155367609903,"actO.1"
1,2,1569,814,"GH+",0.962836867467889,"actO.1"
1,2,1570,814,"FH-",0.0353367499576404,"actO.1"
1,2,1571,815,"ctx-",0.0234812837008949,"actO.1"
1,2,1572,815,"EF+",0.966926946891075,"actO.1"
1,2,1573,815,"EG-",0.0366379094113876,"actO.1"
1,2,1574,815,"FH-",0.0352518579874965,"actO.1"
1,2,1575,815,"GH+",0.962843777972024,"actO.1"
1,2,1576,816,"ctx-",0.0234146219582992,"actO.1"
1,2,1577,816,"FH-",0.0351622024858,"actO.1"
1,2,1578,816,"EF+",0.966905114011617,"actO.1"
1,2,1579,816,"EG-",0.0364829410839383,"actO.1"
1,2,1580,816,"GH+",0.96284143371874,"actO.1"
1,2,1581,817,"ctx-",0.023347027508547,"actO.1"
1,2,1582,817,"EG-",0.0364145454119359,"actO.1"
1,2,1583,817,"GH+",0.962876251725348,"actO.1"
1,2,1584,817,"FH-",0.0349926806348612,"actO.1"
1,2,1585,817,"EF+",0.966852215556932,"actO.1"
1,2,1586,818,"ctx-",0.0232900995418595,"actO.1"
1,2,1587,818,"EG-",0.0362979901350433,"actO.1"
1,2,1588,818,"GH+",0.962958419488809,"actO.1"
1,2,1589,818,"EF+",0.966857476806508,"actO.1"
1,2,1590,818,"FH-",0.0349241261505262,"actO.1"
1,2,1591,819,"GH+",0.963050387802085,"actO.1"
1,2,1592,819,"ctx-",0.0232550849011709,"actO.1"
1,2,1593,819,"EG-",0.0362517371664543,"actO.1"
1,2,1594,819,"FH-",0.0349084923078201,"actO.1"
1,2,1595,819,"EF+",0.966914834063838,"actO.1"
1,2,1596,820,"ctx-",0.0232200822698555,"actO.1"
1,2,1597,820,"EF+",0.966942734959695,"actO.1"
1,2,1598,820,"GH+",0.963205019098712,"actO.1"
1,2,1599,820,"EG-",0.0361987708875353,"actO.1"
1,2,1600,820,"FH-",0.0348716510623002,"actO.1"
1,2,1601,821,"ctx-",0.0232020530355258,"actO.1"
1,2,1602,821,"FH-",0.0348289525850248,"actO.1"
1,2,1603,821,"EF+",0.967061524423461,"actO.1"
1,2,1604,821,"EG-",0.0361153927222211,"actO.1"
1,2,1605,821,"GH+",0.96324912855425,"actO.1"
1,2,1606,822,"GH+",0.963266890439815,"actO.1"
1,2,1607,822,"ctx-",0.0231391082256877,"actO.1"
1,2,1608,822,"EG-",0.036072933264822,"actO.1"
1,2,1609,822,"FH-",0.034712740575904,"actO.1"
1,2,1610,822,"EF+",0.967083236635338,"actO.1"
1,2,1611,823,"EF+",0.967097295249351,"actO.1"
1,2,1612,823,"GH+",0.963417264462529,"actO.1"
1,2,1613,823,"EG-",0.0360262858997327,"actO.1"
1,2,1614,823,"ctx-",0.0231089968372966,"actO.1"
1,2,1615,823,"FH-",0.0347060437705383,"actO.1"
1,2,1616,824,"EF+",0.967258889810161,"actO.1"
1,2,1617,824,"GH+",0.9635391983283,"actO.1"
1,2,1618,824,"EG-",0.036005493181073,"actO.1"
1,2,1619,824,"FH-",0.0346985691722781,"actO.1"
1,2,1620,824,"ctx-",0.0230807681727827,"actO.1"
1,2,1621,825,"EG-",0.0359483175130991,"actO.1"
1,2,1622,825,"FH-",0.0346140844800867,"actO.1"
1,2,1623,825,"GH+",0.963572083652926,"actO.1"
1,2,1624,825,"EF+",0.967263737577658,"actO.1"
1,2,1625,825,"ctx-",0.0230017811285118,"actO.1"
1,2,1626,826,"FH-",0.0344952770438677,"actO.1"
1,2,1627,826,"EF+",0.967272103928944,"actO.1"
1,2,1628,826,"GH+",0.963600380753102,"actO.1"
1,2,1629,826,"EG-",0.0357741239501515,"actO.1"
1,2,1630,826,"ctx-",0.0229642730569436,"actO.1"
1,2,1631,827,"ctx-",0.0229548525453514,"actO.1"
1,2,1632,827,"FH-",0.0343976511678703,"actO.1"
1,2,1633,827,"GH+",0.963659232477543,"actO.1"
1,2,1634,827,"EF+",0.967320874281816,"actO.1"
1,2,1635,827,"EG-",0.0356935332788009,"actO.1"
1,2,1636,828,"GH+",0.963727967986531,"actO.1"
1,2,1637,828,"ctx-",0.022906336801816,"actO.1"
1,2,1638,828,"EF+",0.967386416105416,"actO.1"
1,2,1639,828,"FH-",0.0343541394139549,"actO.1"
1,2,1640,828,"EG-",0.0356903248996816,"actO.1"
1,2,1641,829,"GH+",0.963876369159561,"actO.1"
1,2,1642,829,"EG-",0.0356614008416233,"actO.1"
1,2,1643,829,"ctx-",0.0228782547666356,"actO.1"
1,2,1644,829,"EF+",0.967446614493656,"actO.1"
1,2,1645,829,"FH-",0.0343073186310326,"actO.1"
1,2,1646,830,"GH+",0.963960260408209,"actO.1"
1,2,1647,830,"FH-",0.0342848336266288,"actO.1"
1,2,1648,830,"ctx-",0.0228379167244781,"actO.1"
1,2,1649,830,"EF+",0.967471952782563,"actO.1"
1,2,1650,830,"EG-",0.0355387086832884,"actO.1"
1,2,1651,831,"GH+",0.964037214079169,"actO.1"
1,2,1652,831,"EF+",0.967520157993175,"actO.1"
1,2,1653,831,"ctx-",0.0228123900986936,"actO.1"
1,2,1654,831,"FH-",0.0342324280467413,"actO.1"
1,2,1655,831,"EG-",0.0355291594369493,"actO.1"
1,2,1656,832,"EF+",0.967626435751751,"actO.1"
1,2,1657,832,"EG-",0.0354908773604851,"actO.1"
1,2,1658,832,"ctx-",0.0227756362721089,"actO.1"
1,2,1659,832,"GH+",0.964113183429913,"actO.1"
1,2,1660,832,"FH-",0.0341546270896092,"actO.1"
1,2,1661,833,"EG-",0.0353829263280675,"actO.1"
1,2,1662,833,"ctx-",0.0227247114666727,"actO.1"
1,2,1663,833,"EF+",0.967638649566839,"actO.1"
1,2,1664,833,"FH-",0.0340485745349834,"actO.1"
1,2,1665,833,"GH+",0.96406824857399,"actO.1"
1,2,1666,834,"EF+",0.967649921368876,"actO.1"
1,2,1667,834,"FH-",0.0339984192766267,"actO.1"
1,2,1668,834,"EG-",0.0352159522107103,"actO.1"
1,2,1669,834,"GH+",0.964091999895806,"actO.1"
1,2,1670,834,"ctx-",0.0226401376960821,"actO.1"
1,2,1671,835,"ctx-",0.0226316988051384,"actO.1"
1,2,1672,835,"EF+",0.967709590061465,"actO.1"
1,2,1673,835,"GH+",0.964158236984803,"actO.1"
1,2,1674,835,"FH-",0.0339218647799115,"actO.1"
1,2,1675,835,"EG-",0.0351670663928065,"actO.1"
1,2,1676,836,"GH+",0.964248790474061,"actO.1"
1,2,1677,836,"ctx-",0.0226069773930354,"actO.1"
1,2,1678,836,"EF+",0.967800469757879,"actO.1"
1,2,1679,836,"EG-",0.0351503987502995,"actO.1"
1,2,1680,836,"FH-",0.0339041188337782,"actO.1"
1,2,1681,837,"EG-",0.0351117740931034,"actO.1"
1,2,1682,837,"ctx-",0.0225687299235712,"actO.1"
1,2,1683,837,"EF+",0.967798449016052,"actO.1"
1,2,1684,837,"GH+",0.964349260374359,"actO.1"
1,2,1685,837,"FH-",0.0338066471205734,"actO.1"
1,2,1686,838,"EG-",0.0349724065078118,"actO.1"
1,2,1687,838,"EF+",0.967816692943243,"actO.1"
1,2,1688,838,"FH-",0.0337498601249554,"actO.1"
1,2,1689,838,"ctx-",0.022490117454112,"actO.1"
1,2,1690,838,"GH+",0.964345931590764,"actO.1"
1,2,1691,839,"EG-",0.0348504840660594,"actO.1"
1,2,1692,839,"FH-",0.033649691811833,"actO.1"
1,2,1693,839,"ctx-",0.022435409192502,"actO.1"
1,2,1694,839,"EF+",0.967764052780539,"actO.1"
1,2,1695,839,"GH+",0.964325517071823,"actO.1"
1,2,1696,840,"EF+",0.96778811340264,"actO.1"
1,2,1697,840,"FH-",0.0335485291308315,"actO.1"
1,2,1698,840,"GH+",0.964399679408022,"actO.1"
1,2,1699,840,"ctx-",0.0224043762217624,"actO.1"
1,2,1700,840,"EG-",0.0347686019939385,"actO.1"
1,2,1701,841,"ctx-",0.0223976033032652,"actO.1"
1,2,1702,841,"FH-",0.0335208281429374,"actO.1"
1,2,1703,841,"GH+",0.964511712072706,"actO.1"
1,2,1704,841,"EF+",0.96790639812414,"actO.1"
1,2,1705,841,"EG-",0.0347214399188317,"actO.1"
1,2,1706,842,"EF+",0.967944329521919,"actO.1"
1,2,1707,842,"EG-",0.0347116964963064,"actO.1"
1,2,1708,842,"GH+",0.964618560397591,"actO.1"
1,2,1709,842,"FH-",0.033485099977262,"actO.1"
1,2,1710,842,"ctx-",0.0223487737835409,"actO.1"
1,2,1711,843,"EF+",0.968045823153495,"actO.1"
1,2,1712,843,"ctx-",0.0223392338229344,"actO.1"
1,2,1713,843,"EG-",0.0346608623890028,"actO.1"
1,2,1714,843,"FH-",0.0334517844853115,"actO.1"
1,2,1715,843,"GH+",0.964694207274212,"actO.1"
1,2,1716,844,"FH-",0.0334041880245337,"actO.1"
1,2,1717,844,"GH+",0.964710820254539,"actO.1"
1,2,1718,844,"EG-",0.0345578988696868,"actO.1"
1,2,1719,844,"ctx-",0.0222676206590508,"actO.1"
1,2,1720,844,"EF+",0.968031269027128,"actO.1"
1,2,1721,845,"FH-",0.0332922193758843,"actO.1"
1,2,1722,845,"ctx-",0.0222349986806088,"actO.1"
1,2,1723,845,"GH+",0.964778142943248,"actO.1"
1,2,1724,845,"EF+",0.968023042853749,"actO.1"
1,2,1725,845,"EG-",0.0344559954271229,"actO.1"
1,2,1726,846,"EG-",0.034443812557967,"actO.1"
1,2,1727,846,"ctx-",0.0221979727275917,"actO.1"
1,2,1728,846,"EF+",0.96805466401231,"actO.1"
1,2,1729,846,"GH+",0.964849156852907,"actO.1"
1,2,1730,846,"FH-",0.0332001354058097,"actO.1"
1,2,1731,847,"GH+",0.964901206989127,"actO.1"
1,2,1732,847,"EF+",0.968144569158389,"actO.1"
1,2,1733,847,"ctx-",0.0221830490169477,"actO.1"
1,2,1734,847,"FH-",0.0332401265144981,"actO.1"
1,2,1735,847,"EG-",0.0344047742097687,"actO.1"
1,2,1736,848,"EF+",0.968262083251665,"actO.1"
1,2,1737,848,"GH+",0.96508185270884,"actO.1"
1,2,1738,848,"ctx-",0.0221771402242871,"actO.1"
1,2,1739,848,"EG-",0.0344082685529387,"actO.1"
1,2,1740,848,"FH-",0.0332411108978035,"actO.1"
1,2,1741,849,"FH-",0.0332171988823398,"actO.1"
1,2,1742,849,"EG-",0.0343359934882124,"actO.1"
1,2,1743,849,"ctx-",0.022120001132864,"actO.1"
1,2,1744,849,"GH+",0.96510159492751,"actO.1"
1,2,1745,849,"EF+",0.968246429184271,"actO.1"
1,2,1746,850,"EG-",0.034189618312422,"actO.1"
1,2,1747,850,"EF+",0.968248804051633,"actO.1"
1,2,1748,850,"GH+",0.96511923837827,"actO.1"
1,2,1749,850,"ctx-",0.0220598078049075,"actO.1"
1,2,1750,850,"FH-",0.0330376526433772,"actO.1"
1,2,1751,851,"EG-",0.0341312972560614,"actO.1"
1,2,1752,851,"EF+",0.968328506960566,"actO.1"
1,2,1753,851,"FH-",0.0329949476326668,"actO.1"
1,2,1754,851,"ctx-",0.0220196210976574,"actO.1"
1,2,1755,851,"GH+",0.965164019742197,"actO.1"
1,2,1756,852,"EF+",0.968364425671173,"actO.1"
1,2,1757,852,"EG-",0.0340389036684635,"actO.1"
1,2,1758,852,"GH+",0.965214284015225,"actO.1"
1,2,1759,852,"ctx-",0.0219972110982109,"actO.1"
1,2,1760,852,"FH-",0.0329512161983821,"actO.1"
1,2,1761,853,"GH+",0.965297061790768,"actO.1"
1,2,1762,853,"EF+",0.968479879725839,"actO.1"
1,2,1763,853,"EG-",0.0340389897442453,"actO.1"
1,2,1764,853,"ctx-",0.0219904649073159,"actO.1"
1,2,1765,853,"FH-",0.0329557057334621,"actO.1"
1,2,1766,854,"FH-",0.03293321112874,"actO.1"
1,2,1767,854,"EG-",0.0339817713934556,"actO.1"
1,2,1768,854,"GH+",0.965403774656142,"actO.1"
1,2,1769,854,"EF+",0.968470949818203,"actO.1"
1,2,1770,854,"ctx-",0.0219201760496663,"actO.1"
1,2,1771,855,"ctx-",0.0219126765501365,"actO.1"
1,2,1772,855,"FH-",0.0327760825450879,"actO.1"
1,2,1773,855,"EG-",0.0338524154635933,"actO.1"
1,2,1774,855,"GH+",0.965411543779619,"actO.1"
1,2,1775,855,"EF+",0.968426494814136,"actO.1"
1,2,1776,856,"EG-",0.0337796936238507,"actO.1"
1,2,1777,856,"FH-",0.0326547257289689,"actO.1"
1,2,1778,856,"GH+",0.965426050129157,"actO.1"
1,2,1779,856,"EF+",0.968414481098947,"actO.1"
1,2,1780,856,"ctx-",0.0218159497210787,"actO.1"
1,2,1781,857,"ctx-",0.0218123595226006,"actO.1"
1,2,1782,857,"EF+",0.968474280410985,"actO.1"
1,2,1783,857,"EG-",0.0337033135300368,"actO.1"
1,2,1784,857,"GH+",0.965522060407434,"actO.1"
1,2,1785,857,"FH-",0.0326175160267543,"actO.1"
1,2,1786,858,"FH-",0.0326083402159169,"actO.1"
1,2,1787,858,"GH+",0.965571903917098,"actO.1"
1,2,1788,858,"EF+",0.968580595679201,"actO.1"
1,2,1789,858,"ctx-",0.0217845286130872,"actO.1"
1,2,1790,858,"EG-",0.0336957528389351,"actO.1"
1,2,1791,859,"GH+",0.965678877303136,"actO.1"
1,2,1792,859,"EG-",0.0336854630045528,"actO.1"
1,2,1793,859,"ctx-",0.021770798252557,"actO.1"
1,2,1794,859,"FH-",0.0325556846613381,"actO.1"
1,2,1795,859,"EF+",0.968632084689445,"actO.1"
1,2,1796,860,"FH-",0.0325163733336007,"actO.1"
1,2,1797,860,"EF+",0.968640509444635,"actO.1"
1,2,1798,860,"EG-",0.033581789393932,"actO.1"
1,2,1799,860,"GH+",0.965745055916322,"actO.1"
1,2,1800,860,"ctx-",0.0217098245910757,"actO.1"
1,2,1801,861,"GH+",0.965776396842995,"actO.1"
1,2,1802,861,"EF+",0.968724377764184,"actO.1"
1,2,1803,861,"ctx-",0.0217116214009626,"actO.1"
1,2,1804,861,"EG-",0.03358140432592,"actO.1"
1,2,1805,861,"FH-",0.0324925476670554,"actO.1"
1,2,1806,862,"GH+",0.965923083740998,"actO.1"
1,2,1807,862,"ctx-",0.0216996596301144,"actO.1"
1,2,1808,862,"FH-",0.0324694472563418,"actO.1"
1,2,1809,862,"EF+",0.968831216978205,"actO.1"
1,2,1810,862,"EG-",0.0335342192871355,"actO.1"
1,2,1811,863,"FH-",0.0324187986936532,"actO.1"
1,2,1812,863,"ctx-",0.0216554563119382,"actO.1"
1,2,1813,863,"GH+",0.965975945032589,"actO.1"
1,2,1814,863,"EG-",0.0334453452424654,"actO.1"
1,2,1815,863,"EF+",0.968793543581602,"actO.1"
1,2,1816,864,"EF+",0.96880572169146,"actO.1"
1,2,1817,864,"GH+",0.966010752413982,"actO.1"
1,2,1818,864,"ctx-",0.0216162363520599,"actO.1"
1,2,1819,864,"FH-",0.032335748937862,"actO.1"
1,2,1820,864,"EG-",0.0334312256231603,"actO.1"
1,2,1821,865,"GH+",0.966105111206499,"actO.1"
1,2,1822,865,"EG-",0.0334049910910178,"actO.1"
1,2,1823,865,"EF+",0.968951278766281,"actO.1"
1,2,1824,865,"FH-",0.0323073244284945,"actO.1"
1,2,1825,865,"ctx-",0.0215842635022716,"actO.1"
1,2,1826,866,"GH+",0.966172142395928,"actO.1"
1,2,1827,866,"ctx-",0.0215713576392241,"actO.1"
1,2,1828,866,"FH-",0.032265665768479,"actO.1"
1,2,1829,866,"EG-",0.0333077948129675,"actO.1"
1,2,1830,866,"EF+",0.968952028692084,"actO.1"
1,2,1831,867,"ctx-",0.0215295608300402,"actO.1"
1,2,1832,867,"EG-",0.0332348925705507,"actO.1"
1,2,1833,867,"GH+",0.966200501233512,"actO.1"
1,2,1834,867,"EF+",0.968942259395277,"actO.1"
1,2,1835,867,"FH-",0.0321472409957111,"actO.1"
1,2,1836,868,"EF+",0.968979479867858,"actO.1"
1,2,1837,868,"ctx-",0.021485368677926,"actO.1"
1,2,1838,868,"GH+",0.966253878508936,"actO.1"
1,2,1839,868,"EG-",0.0331745779466516,"actO.1"
1,2,1840,868,"FH-",0.0321484068431482,"actO.1"
1,2,1841,869,"EG-",0.0331473888758809,"actO.1"
1,2,1842,869,"FH-",0.0321022663254546,"actO.1"
1,2,1843,869,"GH+",0.966271502406536,"actO.1"
1,2,1844,869,"EF+",0.969038509672297,"actO.1"
1,2,1845,869,"ctx-",0.0214220343428346,"actO.1"
1,2,1846,870,"GH+",0.966302198793453,"actO.1"
1,2,1847,870,"FH-",0.0320147954737709,"actO.1"
1,2,1848,870,"EG-",0.0330250977174089,"actO.1"
1,2,1849,870,"EF+",0.969056739449708,"actO.1"
1,2,1850,870,"ctx-",0.0213930747397084,"actO.1"
1,2,1851,871,"ctx-",0.0213862115858087,"actO.1"
1,2,1852,871,"EG-",0.0329655407481943,"actO.1"
1,2,1853,871,"FH-",0.0319185253478463,"actO.1"
1,2,1854,871,"GH+",0.966346425436869,"actO.1"
1,2,1855,871,"EF+",0.969035709236975,"actO.1"
1,2,1856,872,"ctx-",0.0213289418412544,"actO.1"
1,2,1857,872,"FH-",0.0318435201035328,"actO.1"
1,2,1858,872,"GH+",0.96637090653923,"actO.1"
1,2,1859,872,"EG-",0.032840074519057,"actO.1"
1,2,1860,872,"EF+",0.96905210648706,"actO.1"
1,2,1861,873,"GH+",0.966418782703795,"actO.1"
1,2,1862,873,"EF+",0.969098795027953,"actO.1"
1,2,1863,873,"ctx-",0.0213048389725348,"actO.1"
1,2,1864,873,"FH-",0.0318407154017124,"actO.1"
1,2,1865,873,"EG-",0.0328726050266615,"actO.1"
1,2,1866,874,"FH-",0.0318255526190212,"actO.1"
1,2,1867,874,"GH+",0.966558429121162,"actO.1"
1,2,1868,874,"ctx-",0.0212828174306439,"actO.1"
1,2,1869,874,"EG-",0.0328185559353092,"actO.1"
1,2,1870,874,"EF+",0.969198780812773,"actO.1"
1,2,1871,875,"ctx-",0.0212559670546555,"actO.1"
1,2,1872,875,"FH-",0.0317216410116432,"actO.1"
1,2,1873,875,"EF+",0.969212860586102,"actO.1"
1,2,1874,875,"EG-",0.0327336419330426,"actO.1"
1,2,1875,875,"GH+",0.966570366946793,"actO.1"
1,2,1876,876,"EF+",0.969256977045152,"actO.1"
1,2,1877,876,"EG-",0.0327048895812625,"actO.1"
1,2,1878,876,"ctx-",0.021210484271897,"actO.1"
1,2,1879,876,"GH+",0.966607798886792,"actO.1"
1,2,1880,876,"FH-",0.0316762049934962,"actO.1"
1,2,1881,877,"EG-",0.0326593763100373,"actO.1"
1,2,1882,877,"EF+",0.969356767377576,"actO.1"
1,2,1883,877,"FH-",0.0316456361788431,"actO.1"
1,2,1884,877,"ctx-",0.0211714885912878,"actO.1"
1,2,1885,877,"GH+",0.966632637580832,"actO.1"
1,2,1886,878,"ctx-",0.0211550914203421,"actO.1"
1,2,1887,878,"GH+",0.966664920140898,"actO.1"
1,2,1888,878,"FH-",0.0315868944854204,"actO.1"
1,2,1889,878,"EG-",0.0325585517931907,"actO.1"
1,2,1890,878,"EF+",0.969371431363928,"actO.1"
1,2,1891,879,"ctx-",0.0211251921617709,"actO.1"
1,2,1892,879,"GH+",0.966760877161979,"actO.1"
1,2,1893,879,"EG-",0.0325203719076993,"actO.1"
1,2,1894,879,"FH-",0.0315309715282012,"actO.1"
1,2,1895,879,"EF+",0.96938065370654,"actO.1"
1,2,1896,880,"EF+",0.969395265556452,"actO.1"
1,2,1897,880,"FH-",0.0315077612121923,"actO.1"
1,2,1898,880,"ctx-",0.0210927347038383,"actO.1"
1,2,1899,880,"EG-",0.0324738017809193,"actO.1"
1,2,1900,880,"GH+",0.966833797524877,"actO.1"
1,2,1901,881,"EF+",0.969491563895834,"actO.1"
1,2,1902,881,"ctx-",0.0210706115099876,"actO.1"
1,2,1903,881,"EG-",0.0324473465412392,"actO.1"
1,2,1904,881,"GH+",0.966883036361199,"actO.1"
1,2,1905,881,"FH-",0.0314646942317063,"actO.1"
1,2,1906,882,"EG-",0.0324130359968238,"actO.1"
1,2,1907,882,"EF+",0.969576255723638,"actO.1"
1,2,1908,882,"ctx-",0.0210373799072272,"actO.1"
1,2,1909,882,"FH-",0.0314213328447506,"actO.1"
1,2,1910,882,"GH+",0.966914474380048,"actO.1"
1,2,1911,883,"EG-",0.0323208869570266,"actO.1"
1,2,1912,883,"FH-",0.0313671932380213,"actO.1"
1,2,1913,883,"EF+",0.969567412810954,"actO.1"
1,2,1914,883,"GH+",0.966920445090923,"actO.1"
1,2,1915,883,"ctx-",0.0209767909391551,"actO.1"
1,2,1916,884,"GH+",0.966966111073586,"actO.1"
1,2,1917,884,"EG-",0.032250967347215,"actO.1"
1,2,1918,884,"FH-",0.0313114924974814,"actO.1"
1,2,1919,884,"EF+",0.969593641353386,"actO.1"
1,2,1920,884,"ctx-",0.0209585331370441,"actO.1"
1,2,1921,885,"EF+",0.969619405282957,"actO.1"
1,2,1922,885,"ctx-",0.0209546051175741,"actO.1"
1,2,1923,885,"FH-",0.0312872570261765,"actO.1"
1,2,1924,885,"EG-",0.0322187448222388,"actO.1"
1,2,1925,885,"GH+",0.967097949951471,"actO.1"
1,2,1926,886,"ctx-",0.0209278897344664,"actO.1"
1,2,1927,886,"GH+",0.967122990688923,"actO.1"
1,2,1928,886,"FH-",0.0312284050893857,"actO.1"
1,2,1929,886,"EF+",0.969704792840403,"actO.1"
1,2,1930,886,"EG-",0.0321781425357817,"actO.1"
1,2,1931,887,"EG-",0.0321656963208659,"actO.1"
1,2,1932,887,"GH+",0.967210810701975,"actO.1"
1,2,1933,887,"EF+",0.969720803316298,"actO.1"
1,2,1934,887,"ctx-",0.020890852773254,"actO.1"
1,2,1935,887,"FH-",0.0311997131516875,"actO.1"
1,2,1936,888,"ctx-",0.020882592328914,"actO.1"
1,2,1937,888,"EG-",0.0320916938940554,"actO.1"
1,2,1938,888,"EF+",0.969760494962785,"actO.1"
1,2,1939,888,"FH-",0.0311412194441926,"actO.1"
1,2,1940,888,"GH+",0.967263140584257,"actO.1"
1,2,1941,889,"EF+",0.96978506420988,"actO.1"
1,2,1942,889,"EG-",0.0320220373431024,"actO.1"
1,2,1943,889,"GH+",0.96729982940326,"actO.1"
1,2,1944,889,"FH-",0.0311183153128355,"actO.1"
1,2,1945,889,"ctx-",0.0208295043850763,"actO.1"
1,2,1946,890,"ctx-",0.0208228206942511,"actO.1"
1,2,1947,890,"FH-",0.0310793097574738,"actO.1"
1,2,1948,890,"EF+",0.969852116407959,"actO.1"
1,2,1949,890,"GH+",0.967355923090836,"actO.1"
1,2,1950,890,"EG-",0.0319659518090667,"actO.1"
1,2,1951,891,"EF+",0.969890595025598,"actO.1"
1,2,1952,891,"ctx-",0.0207883475047695,"actO.1"
1,2,1953,891,"EG-",0.0319578862342438,"actO.1"
1,2,1954,891,"FH-",0.0310173016931936,"actO.1"
1,2,1955,891,"GH+",0.967407329218688,"actO.1"
1,2,1956,892,"EF+",0.969950156134,"actO.1"
1,2,1957,892,"FH-",0.0309849246971126,"actO.1"
1,2,1958,892,"GH+",0.967446147902302,"actO.1"
1,2,1959,892,"EG-",0.0319081773658271,"actO.1"
1,2,1960,892,"ctx-",0.0207493989302781,"actO.1"
1,2,1961,893,"EF+",0.970010044435322,"actO.1"
1,2,1962,893,"GH+",0.967520746896512,"actO.1"
1,2,1963,893,"FH-",0.0309671241000078,"actO.1"
1,2,1964,893,"EG-",0.0319006816455424,"actO.1"
1,2,1965,893,"ctx-",0.0207372673751863,"actO.1"
1,2,1966,894,"FH-",0.0309337842345729,"actO.1"
1,2,1967,894,"GH+",0.967594800057077,"actO.1"
1,2,1968,894,"EF+",0.970043690688351,"actO.1"
